Area Name,Date,Daily Cases,Mobility % change
"Dale, Alabama",8/20/2020,3,0.5
"Dale, Alabama",8/21/2020,9,0.79
"Dale, Alabama",8/22/2020,52,0.49
"Dale, Alabama",8/23/2020,6,0.12
"Dale, Alabama",8/24/2020,46,0.44
"Dale, Alabama",8/25/2020,0,0.38
"Dale, Alabama",8/26/2020,9,0.43
"Dale, Alabama",8/27/2020,9,0.48
"Dale, Alabama",8/28/2020,8,0.69
"Dale, Alabama",8/29/2020,17,0.33
"Dale, Alabama",8/30/2020,12,0.08
"Dale, Alabama",8/31/2020,10,0.46
"Dale, Alabama",9/1/2020,7,0.5
"Dale, Alabama",9/2/2020,22,0.47
"Dale, Alabama",9/3/2020,5,0.69
"Dale, Alabama",9/4/2020,7,0.92
"Dale, Alabama",9/5/2020,13,0.57
"Dale, Alabama",9/6/2020,4,0.26
"Dale, Alabama",9/7/2020,3,0.28
"Dale, Alabama",9/8/2020,2,0.58
"Dale, Alabama",9/9/2020,,0.52
"Dale, Alabama",9/10/2020,,0.47
"Dale, Alabama",9/11/2020,,0.68
"Dale, Alabama",9/12/2020,,0.65
"Dale, Alabama",9/13/2020,,0.1
"Dorchester, South Carolina",3/7/2020,,0.41
"Dorchester, South Carolina",3/8/2020,,0.03
"Dorchester, South Carolina",3/9/2020,,0.23
"Dorchester, South Carolina",3/10/2020,,0.2
"Dorchester, South Carolina",3/11/2020,,0.18
"Dorchester, South Carolina",3/12/2020,,0.25
"Dorchester, South Carolina",3/13/2020,,0.47
"Dorchester, South Carolina",3/14/2020,,0.39
"Dorchester, South Carolina",3/15/2020,,0.13
"Dorchester, South Carolina",3/16/2020,,0.07
"Dorchester, South Carolina",3/17/2020,,0
"Dorchester, South Carolina",3/18/2020,,-0.03
"Dorchester, South Carolina",3/19/2020,1,-0.02
"Dorchester, South Carolina",3/20/2020,0,0.08
"Dorchester, South Carolina",3/21/2020,0,-0.05
"Dorchester, South Carolina",3/22/2020,0,-0.38
"Dorchester, South Carolina",3/23/2020,1,-0.24
"Dorchester, South Carolina",3/24/2020,1,-0.26
"Dorchester, South Carolina",3/25/2020,1,-0.24
"Dorchester, South Carolina",3/26/2020,0,-0.24
"Dorchester, South Carolina",3/27/2020,5,-0.13
"Dorchester, South Carolina",3/28/2020,1,-0.19
"Dorchester, South Carolina",3/29/2020,0,-0.41
"Dorchester, South Carolina",3/30/2020,2,-0.24
"Dorchester, South Carolina",3/31/2020,5,-0.28
"Dorchester, South Carolina",4/1/2020,10,-0.24
"Dorchester, South Carolina",4/2/2020,8,-0.22
"Dorchester, South Carolina",4/3/2020,1,-0.14
"Dorchester, South Carolina",4/4/2020,9,-0.26
"Dorchester, South Carolina",4/5/2020,0,-0.43
"Dorchester, South Carolina",4/6/2020,7,-0.23
"Dorchester, South Carolina",4/7/2020,0,-0.28
"Dorchester, South Carolina",4/8/2020,2,-0.3
"Dorchester, South Carolina",4/9/2020,4,-0.23
"Dorchester, South Carolina",4/10/2020,7,-0.15
"Dorchester, South Carolina",4/11/2020,2,-0.24
"Dorchester, South Carolina",4/12/2020,4,-0.53
"Dorchester, South Carolina",4/13/2020,2,-0.26
"Dorchester, South Carolina",4/14/2020,0,-0.15
"Dorchester, South Carolina",4/15/2020,5,-0.19
"Dorchester, South Carolina",4/16/2020,0,-0.1
"Dorchester, South Carolina",4/17/2020,5,-0.01
"Dorchester, South Carolina",4/18/2020,1,-0.1
"Dorchester, South Carolina",4/19/2020,4,-0.39
"Dorchester, South Carolina",4/20/2020,0,-0.14
"Dorchester, South Carolina",4/21/2020,0,-0.1
"Dorchester, South Carolina",4/22/2020,0,-0.11
"Dorchester, South Carolina",4/23/2020,0,-0.15
"Dorchester, South Carolina",4/24/2020,0,0.03
"Dorchester, South Carolina",4/25/2020,0,0
"Dorchester, South Carolina",4/26/2020,2,-0.26
"Dorchester, South Carolina",4/27/2020,2,-0.02
"Dorchester, South Carolina",4/28/2020,0,-0.04
"Dorchester, South Carolina",4/29/2020,2,0.02
"Dorchester, South Carolina",4/30/2020,3,0
"Dorchester, South Carolina",5/1/2020,3,0.22
"Dorchester, South Carolina",5/2/2020,0,0.09
"Dorchester, South Carolina",5/3/2020,1,-0.13
"Dorchester, South Carolina",5/4/2020,0,0.06
"Dorchester, South Carolina",5/5/2020,0,0.1
"Dorchester, South Carolina",5/6/2020,2,0.07
"Dorchester, South Carolina",5/7/2020,1,0.18
"Dorchester, South Carolina",5/8/2020,1,0.32
"Dorchester, South Carolina",5/9/2020,0,0.25
"Dorchester, South Carolina",5/10/2020,1,-0.02
"Dorchester, South Carolina",5/11/2020,2,
"Dorchester, South Carolina",5/12/2020,1,
"Dorchester, South Carolina",5/13/2020,0,0.23
"Dorchester, South Carolina",5/14/2020,1,0.3
"Dorchester, South Carolina",5/15/2020,0,0.52
"Dorchester, South Carolina",5/16/2020,1,0.43
"Dorchester, South Carolina",5/17/2020,2,0.1
"Dorchester, South Carolina",5/18/2020,1,0.31
"Dorchester, South Carolina",5/19/2020,0,0.31
"Dorchester, South Carolina",5/20/2020,4,0.24
"Dorchester, South Carolina",5/21/2020,2,0.41
"Dorchester, South Carolina",5/22/2020,6,0.69
"Dorchester, South Carolina",5/23/2020,11,0.55
"Dorchester, South Carolina",5/24/2020,5,0.15
"Dorchester, South Carolina",5/25/2020,0,0.19
"Dorchester, South Carolina",5/26/2020,0,0.38
"Dorchester, South Carolina",5/27/2020,9,0.31
"Dorchester, South Carolina",5/28/2020,0,0.44
"Dorchester, South Carolina",5/29/2020,10,0.62
"Dorchester, South Carolina",5/30/2020,3,0.55
"Dorchester, South Carolina",5/31/2020,2,0.13
"Dorchester, South Carolina",6/1/2020,3,0.32
"Dorchester, South Carolina",6/2/2020,0,0.35
"Dorchester, South Carolina",6/3/2020,0,0.46
"Dorchester, South Carolina",6/4/2020,7,0.48
"Dorchester, South Carolina",6/5/2020,13,0.72
"Dorchester, South Carolina",6/6/2020,9,0.7
"Dorchester, South Carolina",6/7/2020,8,0.25
"Dorchester, South Carolina",6/8/2020,10,0.45
"Dorchester, South Carolina",6/9/2020,3,0.48
"Dorchester, South Carolina",6/10/2020,0,0.54
"Dorchester, South Carolina",6/11/2020,4,0.47
"Dorchester, South Carolina",6/12/2020,7,0.68
"Dorchester, South Carolina",6/13/2020,15,0.77
"Dorchester, South Carolina",6/14/2020,20,0.25
"Dorchester, South Carolina",6/15/2020,11,0.46
"Dorchester, South Carolina",6/16/2020,1,0.49
"Dorchester, South Carolina",6/17/2020,9,0.47
"Dorchester, South Carolina",6/18/2020,21,0.6
"Dorchester, South Carolina",6/19/2020,16,0.84
"Dorchester, South Carolina",6/20/2020,30,0.92
"Dorchester, South Carolina",6/21/2020,34,0.31
"Dorchester, South Carolina",6/22/2020,3,0.53
"Dorchester, South Carolina",6/23/2020,33,0.52
"Dorchester, South Carolina",6/24/2020,29,0.55
"Dorchester, South Carolina",6/25/2020,31,0.61
"Dorchester, South Carolina",6/26/2020,16,0.95
"Dorchester, South Carolina",6/27/2020,52,0.84
"Dorchester, South Carolina",6/28/2020,43,0.4
"Dorchester, South Carolina",6/29/2020,33,0.54
"Dorchester, South Carolina",6/30/2020,85,0.5
"Dorchester, South Carolina",7/1/2020,61,0.6
"Dorchester, South Carolina",7/2/2020,71,0.77
"Dorchester, South Carolina",7/3/2020,84,0.71
"Dorchester, South Carolina",7/4/2020,76,0.35
"Dorchester, South Carolina",7/5/2020,70,0.4
"Dorchester, South Carolina",7/6/2020,59,0.52
"Dorchester, South Carolina",7/7/2020,22,0.46
"Dorchester, South Carolina",7/8/2020,75,0.49
"Dorchester, South Carolina",7/9/2020,65,0.51
"Dorchester, South Carolina",7/10/2020,62,0.73
"Dorchester, South Carolina",7/11/2020,85,0.73
"Dorchester, South Carolina",7/12/2020,85,0.31
"Dorchester, South Carolina",7/13/2020,83,0.46
"Dorchester, South Carolina",7/14/2020,59,0.49
"Dorchester, South Carolina",7/15/2020,45,0.51
"Dorchester, South Carolina",7/16/2020,56,0.54
"Dorchester, South Carolina",7/17/2020,102,0.78
"Dorchester, South Carolina",7/18/2020,58,0.79
"Dorchester, South Carolina",7/19/2020,151,0.33
"Dorchester, South Carolina",7/20/2020,73,0.46
"Dorchester, South Carolina",7/21/2020,11,0.47
"Dorchester, South Carolina",7/22/2020,81,0.5
"Dorchester, South Carolina",7/23/2020,41,0.59
"Dorchester, South Carolina",7/24/2020,88,0.86
"Dorchester, South Carolina",7/25/2020,42,0.81
"Dorchester, South Carolina",7/26/2020,33,0.35
"Dorchester, South Carolina",7/27/2020,31,0.49
"Dorchester, South Carolina",7/28/2020,29,0.46
"Dorchester, South Carolina",7/29/2020,150,0.51
"Dorchester, South Carolina",7/30/2020,0,0.57
"Dorchester, South Carolina",7/31/2020,42,0.74
"Dorchester, South Carolina",8/1/2020,42,0.77
"Dorchester, South Carolina",8/2/2020,36,0.27
"Dorchester, South Carolina",8/3/2020,59,0.16
"Dorchester, South Carolina",8/4/2020,16,0.45
"Dorchester, South Carolina",8/5/2020,55,0.47
"Dorchester, South Carolina",8/6/2020,58,0.58
"Dorchester, South Carolina",8/7/2020,53,0.78
"Dorchester, South Carolina",8/8/2020,49,0.73
"Dorchester, South Carolina",8/9/2020,43,0.33
"Dorchester, South Carolina",8/10/2020,22,0.47
"Dorchester, South Carolina",8/11/2020,0,0.49
"Dorchester, South Carolina",8/12/2020,12,0.57
"Dorchester, South Carolina",8/13/2020,29,0.57
"Dorchester, South Carolina",8/14/2020,27,0.8
"Dorchester, South Carolina",8/15/2020,39,0.68
"Dorchester, South Carolina",8/16/2020,29,0.31
"Dorchester, South Carolina",8/17/2020,11,0.53
"Dorchester, South Carolina",8/18/2020,18,0.45
"Dorchester, South Carolina",8/19/2020,25,0.52
"Dorchester, South Carolina",8/20/2020,28,0.54
"Dorchester, South Carolina",8/21/2020,26,0.73
"Dorchester, South Carolina",8/22/2020,49,0.59
"Dorchester, South Carolina",8/23/2020,12,0.22
"Dorchester, South Carolina",8/24/2020,11,0.35
"Dorchester, South Carolina",8/25/2020,12,0.4
"Dorchester, South Carolina",8/26/2020,8,0.46
"Dorchester, South Carolina",8/27/2020,13,0.5
"Dorchester, South Carolina",8/28/2020,34,0.78
"Dorchester, South Carolina",8/29/2020,82,0.56
"Dorchester, South Carolina",8/30/2020,25,0.18
"Dorchester, South Carolina",8/31/2020,0,0.47
"Dorchester, South Carolina",9/1/2020,16,0.5
"Dorchester, South Carolina",9/2/2020,2,0.51
"Dorchester, South Carolina",9/3/2020,27,0.65
"Dorchester, South Carolina",9/4/2020,19,0.96
"Dorchester, South Carolina",9/5/2020,4,0.67
"Dorchester, South Carolina",9/6/2020,19,0.26
"Dorchester, South Carolina",9/7/2020,16,0.44
"Dorchester, South Carolina",9/8/2020,15,0.43
"Dorchester, South Carolina",9/9/2020,,0.41
"Dorchester, South Carolina",9/10/2020,,0.5
"Dorchester, South Carolina",9/11/2020,,0.76
"Dorchester, South Carolina",9/12/2020,,0.63
"Dorchester, South Carolina",9/13/2020,,0.2
"Ector, Texas",3/7/2020,,0.11
"Ector, Texas",3/8/2020,,-0.17
"Ector, Texas",3/9/2020,,0.09
"Ector, Texas",3/10/2020,,0.13
"Ector, Texas",3/11/2020,,0.16
"Ector, Texas",3/12/2020,,0.08
"Ector, Texas",3/13/2020,,0.13
"Ector, Texas",3/14/2020,,0.03
"Ector, Texas",3/15/2020,,-0.28
"Ector, Texas",3/16/2020,,-0.06
"Ector, Texas",3/17/2020,,-0.04
"Ector, Texas",3/18/2020,,-0.08
"Ector, Texas",3/19/2020,,-0.02
"Ector, Texas",3/20/2020,,-0.06
"Ector, Texas",3/21/2020,,-0.31
"Ector, Texas",3/22/2020,,-0.44
"Ector, Texas",3/23/2020,,-0.22
"Ector, Texas",3/24/2020,,-0.21
"Ector, Texas",3/25/2020,,-0.23
"Ector, Texas",3/26/2020,,-0.21
"Ector, Texas",3/27/2020,,-0.18
"Ector, Texas",3/28/2020,,-0.31
"Ector, Texas",3/29/2020,3,-0.47
"Ector, Texas",3/30/2020,0,-0.32
"Ector, Texas",3/31/2020,4,-0.31
"Ector, Texas",4/1/2020,4,-0.3
"Ector, Texas",4/2/2020,1,-0.3
"Ector, Texas",4/3/2020,3,-0.26
"Ector, Texas",4/4/2020,7,-0.41
"Ector, Texas",4/5/2020,0,-0.52
"Ector, Texas",4/6/2020,8,-0.32
"Ector, Texas",4/7/2020,0,-0.29
"Ector, Texas",4/8/2020,0,-0.29
"Ector, Texas",4/9/2020,4,-0.26
"Ector, Texas",4/10/2020,5,-0.28
"Ector, Texas",4/11/2020,2,-0.35
"Ector, Texas",4/12/2020,2,-0.55
"Ector, Texas",4/13/2020,2,-0.3
"Ector, Texas",4/14/2020,1,-0.29
"Ector, Texas",4/15/2020,2,-0.22
"Ector, Texas",4/16/2020,0,-0.2
"Ector, Texas",4/17/2020,10,-0.19
"Ector, Texas",4/18/2020,0,-0.29
"Ector, Texas",4/19/2020,0,-0.43
"Ector, Texas",4/20/2020,2,-0.23
"Ector, Texas",4/21/2020,1,-0.23
"Ector, Texas",4/22/2020,1,-0.18
"Ector, Texas",4/23/2020,2,-0.19
"Ector, Texas",4/24/2020,3,-0.11
"Ector, Texas",4/25/2020,3,-0.24
"Ector, Texas",4/26/2020,3,-0.41
"Ector, Texas",4/27/2020,6,-0.23
"Ector, Texas",4/28/2020,2,-0.17
"Ector, Texas",4/29/2020,0,-0.15
"Ector, Texas",4/30/2020,0,-0.16
"Ector, Texas",5/1/2020,0,-0.05
"Ector, Texas",5/2/2020,0,-0.17
"Ector, Texas",5/3/2020,3,-0.35
"Ector, Texas",5/4/2020,3,-0.13
"Ector, Texas",5/5/2020,1,-0.08
"Ector, Texas",5/6/2020,5,-0.09
"Ector, Texas",5/7/2020,4,-0.06
"Ector, Texas",5/8/2020,1,0.02
"Ector, Texas",5/9/2020,0,-0.08
"Ector, Texas",5/10/2020,4,-0.39
"Ector, Texas",5/11/2020,1,
"Ector, Texas",5/12/2020,0,
"Ector, Texas",5/13/2020,0,-0.04
"Ector, Texas",5/14/2020,3,0.04
"Ector, Texas",5/15/2020,6,0.09
"Ector, Texas",5/16/2020,5,-0.01
"Ector, Texas",5/17/2020,0,-0.2
"Ector, Texas",5/18/2020,1,0.03
"Ector, Texas",5/19/2020,9,0.05
"Ector, Texas",5/20/2020,3,0.07
"Ector, Texas",5/21/2020,7,0.12
"Ector, Texas",5/22/2020,2,0.21
"Ector, Texas",5/23/2020,8,-0.04
"Ector, Texas",5/24/2020,2,-0.27
"Ector, Texas",5/25/2020,5,-0.27
"Ector, Texas",5/26/2020,1,0.05
"Ector, Texas",5/27/2020,0,0.08
"Ector, Texas",5/28/2020,0,0.15
"Ector, Texas",5/29/2020,5,0.19
"Ector, Texas",5/30/2020,0,0.05
"Ector, Texas",5/31/2020,0,-0.21
"Ector, Texas",6/1/2020,10,-0.01
"Ector, Texas",6/2/2020,6,0.07
"Ector, Texas",6/3/2020,12,0.11
"Ector, Texas",6/4/2020,10,0.18
"Ector, Texas",6/5/2020,2,0.24
"Ector, Texas",6/6/2020,0,0.13
"Ector, Texas",6/7/2020,0,-0.17
"Ector, Texas",6/8/2020,25,0.06
"Ector, Texas",6/9/2020,8,0.09
"Ector, Texas",6/10/2020,10,0.12
"Ector, Texas",6/11/2020,15,0.15
"Ector, Texas",6/12/2020,15,0.24
"Ector, Texas",6/13/2020,0,0.08
"Ector, Texas",6/14/2020,0,-0.15
"Ector, Texas",6/15/2020,50,0.08
"Ector, Texas",6/16/2020,35,0.11
"Ector, Texas",6/17/2020,40,0.15
"Ector, Texas",6/18/2020,0,0.15
"Ector, Texas",6/19/2020,78,0.25
"Ector, Texas",6/20/2020,0,0.07
"Ector, Texas",6/21/2020,0,-0.21
"Ector, Texas",6/22/2020,96,0.07
"Ector, Texas",6/23/2020,60,0.12
"Ector, Texas",6/24/2020,38,0.17
"Ector, Texas",6/25/2020,64,0.17
"Ector, Texas",6/26/2020,73,0.26
"Ector, Texas",6/27/2020,0,0.08
"Ector, Texas",6/28/2020,0,-0.17
"Ector, Texas",6/29/2020,93,0.07
"Ector, Texas",6/30/2020,0,0.13
"Ector, Texas",7/1/2020,144,0.15
"Ector, Texas",7/2/2020,48,0.17
"Ector, Texas",7/3/2020,0,0.02
"Ector, Texas",7/4/2020,0,-0.18
"Ector, Texas",7/5/2020,0,-0.36
"Ector, Texas",7/6/2020,300,-0.01
"Ector, Texas",7/7/2020,0,0.1
"Ector, Texas",7/8/2020,210,0.12
"Ector, Texas",7/9/2020,0,0.13
"Ector, Texas",7/10/2020,227,0.25
"Ector, Texas",7/11/2020,0,0.07
"Ector, Texas",7/12/2020,0,-0.19
"Ector, Texas",7/13/2020,135,0.07
"Ector, Texas",7/14/2020,0,0.11
"Ector, Texas",7/15/2020,233,0.12
"Ector, Texas",7/16/2020,0,0.14
"Ector, Texas",7/17/2020,108,0.25
"Ector, Texas",7/18/2020,0,0.07
"Ector, Texas",7/19/2020,0,-0.19
"Ector, Texas",7/20/2020,98,0.09
"Ector, Texas",7/21/2020,0,0.1
"Ector, Texas",7/22/2020,256,0.12
"Ector, Texas",7/23/2020,0,0.16
"Ector, Texas",7/24/2020,160,0.23
"Ector, Texas",7/25/2020,0,0.09
"Ector, Texas",7/26/2020,0,-0.17
"Ector, Texas",7/27/2020,276,0.06
"Ector, Texas",7/28/2020,43,0.13
"Ector, Texas",7/29/2020,0,0.21
"Ector, Texas",7/30/2020,128,0.19
"Ector, Texas",7/31/2020,21,0.22
"Ector, Texas",8/1/2020,0,0.08
"Ector, Texas",8/2/2020,0,-0.17
"Ector, Texas",8/3/2020,122,0.12
"Ector, Texas",8/4/2020,31,0.15
"Ector, Texas",8/5/2020,41,0.18
"Ector, Texas",8/6/2020,31,0.18
"Ector, Texas",8/7/2020,19,0.31
"Ector, Texas",8/8/2020,0,0.11
"Ector, Texas",8/9/2020,0,-0.14
"Ector, Texas",8/10/2020,56,0.13
"Ector, Texas",8/11/2020,29,0.17
"Ector, Texas",8/12/2020,54,0.15
"Ector, Texas",8/13/2020,46,0.14
"Ector, Texas",8/14/2020,55,0.3
"Ector, Texas",8/15/2020,0,0.13
"Ector, Texas",8/16/2020,0,-0.16
"Ector, Texas",8/17/2020,43,0.08
"Ector, Texas",8/18/2020,75,0.14
"Ector, Texas",8/19/2020,42,0.14
"Ector, Texas",8/20/2020,27,0.15
"Ector, Texas",8/21/2020,49,0.28
"Ector, Texas",8/22/2020,0,0.15
"Ector, Texas",8/23/2020,0,-0.16
"Ector, Texas",8/24/2020,50,0.05
"Ector, Texas",8/25/2020,63,0.12
"Ector, Texas",8/26/2020,14,0.13
"Ector, Texas",8/27/2020,47,0.1
"Ector, Texas",8/28/2020,36,0.25
"Ector, Texas",8/29/2020,0,0.14
"Ector, Texas",8/30/2020,0,-0.17
"Ector, Texas",8/31/2020,24,0.06
"Ector, Texas",9/1/2020,48,0.12
"Ector, Texas",9/2/2020,13,0.15
"Ector, Texas",9/3/2020,21,0.22
"Ector, Texas",9/4/2020,30,0.33
"Ector, Texas",9/5/2020,0,0.04
"Ector, Texas",9/6/2020,0,-0.2
"Ector, Texas",9/7/2020,0,-0.19
"Ector, Texas",9/8/2020,29,0.1
"Ector, Texas",9/9/2020,,0.09
"Ector, Texas",9/10/2020,,0.13
"Ector, Texas",9/11/2020,,0.28
"Ector, Texas",9/12/2020,,0.17
"Ector, Texas",9/13/2020,,-0.19
"Fresno, California",3/7/2020,1,0.31
"Fresno, California",3/8/2020,0,-0.05
"Fresno, California",3/9/2020,0,0.05
"Fresno, California",3/10/2020,0,0.07
"Fresno, California",3/11/2020,0,0.09
"Fresno, California",3/12/2020,0,0.08
"Fresno, California",3/13/2020,0,0.22
"Fresno, California",3/14/2020,1,0.03
"Fresno, California",3/15/2020,0,-0.26
"Fresno, California",3/16/2020,0,-0.14
"Fresno, California",3/17/2020,0,-0.14
"Fresno, California",3/18/2020,2,-0.15
"Fresno, California",3/19/2020,0,-0.29
"Fresno, California",3/20/2020,6,-0.23
"Fresno, California",3/21/2020,0,-0.4
"Fresno, California",3/22/2020,0,-0.51
"Fresno, California",3/23/2020,3,-0.37
"Fresno, California",3/24/2020,5,-0.37
"Fresno, California",3/25/2020,1,-0.38
"Fresno, California",3/26/2020,8,-0.34
"Fresno, California",3/27/2020,4,-0.26
"Fresno, California",3/28/2020,12,-0.41
"Fresno, California",3/29/2020,0,-0.51
"Fresno, California",3/30/2020,10,-0.34
"Fresno, California",3/31/2020,15,-0.33
"Fresno, California",4/1/2020,14,-0.31
"Fresno, California",4/2/2020,12,-0.31
"Fresno, California",4/3/2020,6,-0.22
"Fresno, California",4/4/2020,3,-0.35
"Fresno, California",4/5/2020,5,-0.54
"Fresno, California",4/6/2020,16,-0.37
"Fresno, California",4/7/2020,22,-0.33
"Fresno, California",4/8/2020,10,-0.35
"Fresno, California",4/9/2020,17,-0.33
"Fresno, California",4/10/2020,18,-0.22
"Fresno, California",4/11/2020,10,-0.34
"Fresno, California",4/12/2020,0,-0.58
"Fresno, California",4/13/2020,21,-0.32
"Fresno, California",4/14/2020,0,-0.27
"Fresno, California",4/15/2020,43,-0.22
"Fresno, California",4/16/2020,30,-0.22
"Fresno, California",4/17/2020,16,-0.14
"Fresno, California",4/18/2020,4,-0.27
"Fresno, California",4/19/2020,0,-0.38
"Fresno, California",4/20/2020,36,-0.24
"Fresno, California",4/21/2020,20,-0.22
"Fresno, California",4/22/2020,13,-0.22
"Fresno, California",4/23/2020,35,-0.19
"Fresno, California",4/24/2020,24,-0.1
"Fresno, California",4/25/2020,15,-0.21
"Fresno, California",4/26/2020,0,-0.35
"Fresno, California",4/27/2020,40,-0.18
"Fresno, California",4/28/2020,23,-0.16
"Fresno, California",4/29/2020,17,-0.14
"Fresno, California",4/30/2020,26,-0.11
"Fresno, California",5/1/2020,51,0.01
"Fresno, California",5/2/2020,18,-0.1
"Fresno, California",5/3/2020,0,-0.25
"Fresno, California",5/4/2020,39,-0.1
"Fresno, California",5/5/2020,52,-0.07
"Fresno, California",5/6/2020,53,-0.09
"Fresno, California",5/7/2020,36,-0.04
"Fresno, California",5/8/2020,28,0.11
"Fresno, California",5/9/2020,44,0
"Fresno, California",5/10/2020,0,-0.18
"Fresno, California",5/11/2020,60,
"Fresno, California",5/12/2020,39,
"Fresno, California",5/13/2020,30,0.02
"Fresno, California",5/14/2020,60,0.04
"Fresno, California",5/15/2020,82,0.2
"Fresno, California",5/16/2020,36,0.08
"Fresno, California",5/17/2020,0,-0.1
"Fresno, California",5/18/2020,71,0.02
"Fresno, California",5/19/2020,24,0.09
"Fresno, California",5/20/2020,51,0.11
"Fresno, California",5/21/2020,34,0.17
"Fresno, California",5/22/2020,45,0.33
"Fresno, California",5/23/2020,31,0.19
"Fresno, California",5/24/2020,34,-0.03
"Fresno, California",5/25/2020,0,-0.01
"Fresno, California",5/26/2020,53,0.17
"Fresno, California",5/27/2020,96,0.2
"Fresno, California",5/28/2020,27,0.21
"Fresno, California",5/29/2020,56,0.34
"Fresno, California",5/30/2020,29,0.21
"Fresno, California",5/31/2020,1,0.01
"Fresno, California",6/1/2020,138,0.17
"Fresno, California",6/2/2020,32,0.17
"Fresno, California",6/3/2020,30,0.22
"Fresno, California",6/4/2020,70,0.26
"Fresno, California",6/5/2020,66,0.42
"Fresno, California",6/6/2020,42,0.29
"Fresno, California",6/7/2020,0,0.06
"Fresno, California",6/8/2020,94,0.25
"Fresno, California",6/9/2020,70,0.26
"Fresno, California",6/10/2020,32,0.29
"Fresno, California",6/11/2020,77,0.33
"Fresno, California",6/12/2020,83,0.51
"Fresno, California",6/13/2020,69,0.37
"Fresno, California",6/14/2020,0,0.14
"Fresno, California",6/15/2020,159,0.32
"Fresno, California",6/16/2020,82,0.32
"Fresno, California",6/17/2020,112,0.34
"Fresno, California",6/18/2020,158,0.4
"Fresno, California",6/19/2020,129,0.57
"Fresno, California",6/20/2020,58,0.45
"Fresno, California",6/21/2020,0,0.07
"Fresno, California",6/22/2020,240,0.36
"Fresno, California",6/23/2020,187,0.35
"Fresno, California",6/24/2020,220,0.42
"Fresno, California",6/25/2020,161,0.42
"Fresno, California",6/26/2020,321,0.6
"Fresno, California",6/27/2020,100,0.45
"Fresno, California",6/28/2020,0,0.21
"Fresno, California",6/29/2020,337,0.37
"Fresno, California",6/30/2020,197,0.41
"Fresno, California",7/1/2020,281,0.44
"Fresno, California",7/2/2020,337,0.54
"Fresno, California",7/3/2020,225,0.52
"Fresno, California",7/4/2020,259,0.04
"Fresno, California",7/5/2020,0,0.15
"Fresno, California",7/6/2020,489,0.39
"Fresno, California",7/7/2020,325,0.37
"Fresno, California",7/8/2020,357,0.4
"Fresno, California",7/9/2020,346,0.44
"Fresno, California",7/10/2020,279,0.59
"Fresno, California",7/11/2020,376,0.41
"Fresno, California",7/12/2020,0,0.18
"Fresno, California",7/13/2020,125,0.37
"Fresno, California",7/14/2020,349,0.36
"Fresno, California",7/15/2020,185,0.38
"Fresno, California",7/16/2020,183,0.41
"Fresno, California",7/17/2020,441,0.55
"Fresno, California",7/18/2020,389,0.38
"Fresno, California",7/19/2020,427,0.18
"Fresno, California",7/20/2020,258,0.39
"Fresno, California",7/21/2020,331,0.36
"Fresno, California",7/22/2020,442,0.39
"Fresno, California",7/23/2020,344,0.43
"Fresno, California",7/24/2020,408,0.58
"Fresno, California",7/25/2020,400,0.43
"Fresno, California",7/26/2020,302,0.22
"Fresno, California",7/27/2020,343,0.4
"Fresno, California",7/28/2020,276,0.41
"Fresno, California",7/29/2020,448,0.4
"Fresno, California",7/30/2020,379,0.47
"Fresno, California",7/31/2020,481,0.65
"Fresno, California",8/1/2020,290,0.47
"Fresno, California",8/2/2020,365,0.24
"Fresno, California",8/3/2020,311,0.43
"Fresno, California",8/4/2020,186,0.44
"Fresno, California",8/5/2020,327,0.45
"Fresno, California",8/6/2020,353,0.48
"Fresno, California",8/7/2020,16,0.66
"Fresno, California",8/8/2020,649,0.48
"Fresno, California",8/9/2020,248,0.26
"Fresno, California",8/10/2020,308,0.44
"Fresno, California",8/11/2020,132,0.42
"Fresno, California",8/12/2020,366,0.43
"Fresno, California",8/13/2020,346,0.46
"Fresno, California",8/14/2020,467,0.65
"Fresno, California",8/15/2020,743,0.47
"Fresno, California",8/16/2020,703,0.25
"Fresno, California",8/17/2020,407,0.43
"Fresno, California",8/18/2020,306,0.39
"Fresno, California",8/19/2020,0,0.38
"Fresno, California",8/20/2020,851,0.42
"Fresno, California",8/21/2020,368,0.61
"Fresno, California",8/22/2020,305,0.45
"Fresno, California",8/23/2020,357,0.19
"Fresno, California",8/24/2020,217,0.34
"Fresno, California",8/25/2020,204,0.34
"Fresno, California",8/26/2020,314,0.36
"Fresno, California",8/27/2020,139,0.4
"Fresno, California",8/28/2020,296,0.64
"Fresno, California",8/29/2020,245,0.47
"Fresno, California",8/30/2020,209,0.24
"Fresno, California",8/31/2020,142,0.35
"Fresno, California",9/1/2020,222,0.37
"Fresno, California",9/2/2020,357,0.38
"Fresno, California",9/3/2020,243,0.49
"Fresno, California",9/4/2020,193,0.76
"Fresno, California",9/5/2020,169,0.63
"Fresno, California",9/6/2020,178,0.34
"Fresno, California",9/7/2020,146,0.45
"Fresno, California",9/8/2020,94,0.47
"Fresno, California",9/9/2020,,0.4
"Fresno, California",9/10/2020,,0.41
"Fresno, California",9/11/2020,,0.59
"Fresno, California",9/12/2020,,0.45
"Fresno, California",9/13/2020,,0.17
"Geneva, Alabama",3/7/2020,,0.74
"Geneva, Alabama",3/8/2020,,0.13
"Geneva, Alabama",3/9/2020,,0.24
"Geneva, Alabama",3/10/2020,,0.24
"Geneva, Alabama",3/11/2020,,0.27
